nama_video,label,jumlah_orang_per_frame,avg_speed,overlap_count
3kpviz7lAMY_0,Fight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0.0, 0.4973048269748688, 0.3514358699321747, 0.48053717613220215, 0.4819839894771576, 1.2208713293075562, 1.1191930770874023, 0.5098404884338379, 1.1080583333969116, 1.1382300853729248, 1.0967445373535156, 0.788478672504425, 1.5123231410980225, 1.8066669702529907, 2.149876594543457, 2.160060167312622]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3kpviz7lAMY_1,Fight,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0.0, 0.9008697271347046, 1.0087822675704956, 0.9301328659057617, 0.7700396776199341, 0.6522018909454346, 0.2316679060459137, 0.3178468644618988, 0.23804353177547455, 0.32095426321029663, 0.1999785304069519, 0.4313974678516388, 0.39664724469184875, 0.29442986845970154, 0.5479950904846191, 0.42727383971214294]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3kpviz7lAMY_2,Fight,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[0.0, 0.2888978123664856, 0.2582565248012543, 0.47129568457603455, 0.2604545056819916, 0.2287197858095169, 0.3029850721359253, 0.4903528690338135, 0.2396821677684784, 0.2683984041213989, 0.2855902314186096, 0.2985868453979492, 0.6415660381317139, 0.3756813406944275, 0.3876229524612427, 0.39873063564300537]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3kpviz7lAMY_3,Fight,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]","[0.0, 0.47899341583251953, 0.22861553728580475, 0.5153780579566956, 0.3479888141155243, 0.23367372155189514, 0.4142363667488098, 0.25993281602859497, 0.24997130036354065, 0.5263165831565857, 0.28945571184158325, 0.1900678426027298, 0.2857266664505005, 0.4864747226238251, 0.3943546414375305, 0.2070520520210266]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3kpviz7lAMY_4,Fight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.25345584750175476, 0.34072962403297424, 0.22557473182678223, 0.25932225584983826, 0.46512526273727417, 0.24564515054225922, 0.28617581725120544, 0.21453051269054413, 0.4055238664150238, 0.35204434394836426, 0.28500640392303467, 0.24402132630348206, 0.43477970361709595, 0.6638189554214478, 0.3193274140357971]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3OKArbzg1uc_0,Fight,"[5, 3, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3]","[0.0, 2.968757390975952, 2.2449989318847656, 2.0410046577453613, 1.5106364488601685, 2.331944704055786, 2.224456310272217, 3.7620699405670166, 3.28913950920105, 2.843679904937744, 2.8534703254699707, 2.511092185974121, 2.5777297019958496, 2.444091320037842, 3.517643451690674, 4.489983558654785]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3OKArbzg1uc_1,Fight,"[3, 3, 2, 0, 2, 1, 3, 0, 2, 1, 2, 1, 1, 1, 1, 1]","[0.0, 3.53983211517334, 2.9478421211242676, 3.3039822578430176, 3.797642946243286, 4.209621429443359, 3.97499942779541, 3.989973783493042, 4.066726207733154, 3.3790643215179443, 3.2725656032562256, 2.9931466579437256, 1.9184370040893555, 1.9397293329238892, 1.600414514541626, 1.7989269495010376]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3OKArbzg1uc_2,Fight,"[2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 3, 1, 1, 1, 2]","[0.0, 1.67233407497406, 1.4666476249694824, 1.393887996673584, 1.3573365211486816, 1.9293830394744873, 2.127108097076416, 1.8166859149932861, 2.121748208999634, 1.879335880279541, 1.8421951532363892, 2.532996416091919, 1.9247584342956543, 1.7440903186798096, 2.025902271270752, 2.0508008003234863]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3OKArbzg1uc_3,Fight,"[0, 2, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]","[0.0, 2.5145487785339355, 1.9960565567016602, 2.069406032562256, 1.3160923719406128, 1.1542046070098877, 1.4331341981887817, 1.3365967273712158, 1.3141705989837646, 1.2211099863052368, 0.9931240081787109, 1.042870044708252, 0.8651432991027832, 1.072194218635559, 0.8942503929138184, 0.7784448266029358]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3OKArbzg1uc_4,Fight,"[2, 0, 2, 0, 1, 2, 2, 2, 1, 1, 1, 1, 3, 3, 2, 1]","[0.0, 1.040824294090271, 0.9673487544059753, 1.028183102607727, 1.6387982368469238, 1.8580741882324219, 1.2280856370925903, 1.0319277048110962, 1.078519582748413, 1.30424964427948, 1.470405101776123, 1.0556244850158691, 1.2914201021194458, 1.3449909687042236, 1.6891998052597046, 1.399256944656372]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
3SS0E4SmTk8_0,Fight,"[1, 1, 1, 2, 2, 2, 3, 2, 3, 3, 4, 1, 3, 2, 1, 1]","[0.0, 0.39562493562698364, 0.4354070723056793, 0.4298592209815979, 0.34169629216194153, 0.4205806255340576, 0.4773229658603668, 0.5429250001907349, 0.9956637620925903, 0.6418878436088562, 0.4830121099948883, 0.5543835759162903, 0.6091068387031555, 1.0358893871307373, 1.0529743432998657, 1.05848228931427]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 1, 0, 0, 0]"
3SS0E4SmTk8_1,Fight,"[2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 0, 0, 0, 2, 2]","[0.0, 0.7786088585853577, 0.6611148118972778, 0.6174576878547668, 0.6010231971740723, 0.4861873686313629, 0.25775110721588135, 0.18669289350509644, 0.1763019859790802, 0.3705812692642212, 0.26908451318740845, 0.23376387357711792, 0.2379073202610016, 0.2681105434894562, 0.381547212600708, 0.2514191269874573]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]"
3Vw7MoNBgx4_0,Fight,"[2, 2, 2, 3, 2, 2, 2, 2, 3, 1, 1, 0, 1, 1, 2, 1]","[0.0, 0.25038179755210876, 0.18187139928340912, 0.28096088767051697, 0.20557352900505066, 0.25535112619400024, 0.20193970203399658, 0.3471522331237793, 0.3246849477291107, 0.3924689292907715, 0.26315319538116455, 0.2669002413749695, 0.2403518408536911, 0.34491220116615295, 0.32772061228752136, 0.23883697390556335]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
4HH7yMU8y9A_0,Fight,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 2, 3, 3, 2, 3, 2]","[0.0, 4.172576427459717, 4.071812629699707, 3.229309558868408, 2.711350679397583, 3.430706739425659, 3.1710596084594727, 3.7889158725738525, 3.634389638900757, 4.494068145751953, 5.312816619873047, 8.201861381530762, 8.651053428649902, 6.7372965812683105, 7.955931186676025, 11.621455192565918]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0]"
4HH7yMU8y9A_1,Fight,"[2, 0, 1, 4, 3, 4, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2]","[0.0, 18.339401245117188, 12.240735054016113, 6.239238739013672, 4.888111591339111, 4.534491062164307, 4.824316501617432, 5.280927658081055, 5.0956196784973145, 4.528218746185303, 5.72409725189209, 8.345816612243652, 17.840417861938477, 12.68759536743164, 17.591575622558594, 11.637215614318848]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
4RqDG4I4iAk_0,Fight,"[7, 7, 6, 7, 5, 6, 8, 8, 5, 5, 4, 6, 4, 8, 7, 4]","[0.0, 2.9250195026397705, 3.4393131732940674, 4.230323314666748, 4.5592942237854, 4.621038436889648, 3.4769668579101562, 3.4894354343414307, 4.3357133865356445, 3.3438990116119385, 3.197064161300659, 4.357256889343262, 3.074162483215332, 4.08093786239624, 4.286491870880127, 4.248565196990967]","[3, 2, 2, 3, 1, 1, 1, 3, 0, 1, 0, 1, 0, 1, 1, 1]"
4RqDG4I4iAk_1,Fight,"[5, 4, 2, 2, 4, 3, 3, 4, 3, 4, 5, 5, 9, 5, 5, 2]","[0.0, 2.9861817359924316, 2.703782320022583, 3.8037261962890625, 2.9314146041870117, 3.0000839233398438, 3.2058920860290527, 2.8529698848724365, 2.712116003036499, 2.5173351764678955, 2.4770071506500244, 2.6498310565948486, 2.189364194869995, 2.420891761779785, 2.120271921157837, 1.6327753067016602]","[0, 0, 0, 0, 2, 0, 0, 1, 1, 1, 2, 2, 5, 2, 2, 0]"
4RqDG4I4iAk_2,Fight,"[0, 4, 6, 8, 5, 4, 5, 6, 7, 6, 5, 4, 6, 5, 7, 5]","[0.0, 2.185598850250244, 2.676194190979004, 2.640357732772827, 2.9239659309387207, 2.6750431060791016, 2.8442652225494385, 2.434793472290039, 2.675203800201416, 2.8956480026245117, 2.711160659790039, 2.2829689979553223, 2.221909999847412, 2.5312912464141846, 1.9737532138824463, 2.2343826293945312]","[0, 0, 1, 3, 1, 1, 1, 2, 1, 3, 1, 0, 2, 2, 4, 0]"
4RqDG4I4iAk_3,Fight,"[5, 3, 5, 3, 1, 2, 0, 0, 2, 1, 4, 5, 3, 4, 5, 4]","[0.0, 2.5938034057617188, 2.4260687828063965, 2.536909818649292, 2.8740360736846924, 2.1637182235717773, 1.7508429288864136, 0.8308469653129578, 1.1039835214614868, 1.3558683395385742, 0.9834935069084167, 1.1229053735733032, 1.7015106678009033, 1.3754976987838745, 0.4417475461959839, 0.03512727469205856]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 4, 1]"
4RqDG4I4iAk_4,Fight,"[4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 1, 2, 3, 3, 4, 5]","[0.0, 0.1028691753745079, 0.01557865645736456, 0.00399398198351264, 0.0020656236447393894, 0.0007470412529073656, 0.0001008158506010659, 1.299174427986145, 2.0648434162139893, 2.020275831222534, 1.67603600025177, 2.019796371459961, 2.645566940307617, 2.79580020904541, 2.6037466526031494, 1.6600546836853027]","[2, 1, 2, 2, 2, 2, 2, 0, 2, 2, 0, 0, 1, 0, 0, 1]"
4RqDG4I4iAk_5,Fight,"[3, 4, 4, 2, 3, 4, 5, 6, 0, 0, 0, 0, 0, 3, 2, 0]","[0.0, 2.029754161834717, 2.6823222637176514, 2.006197214126587, 2.7594962120056152, 2.430863618850708, 2.6736536026000977, 2.004495859146118, 2.512277364730835, 2.1716690063476562, 2.1352357864379883, 1.914149284362793, 2.2589688301086426, 1.7411409616470337, 1.344895839691162, 2.21164608001709]","[0, 1, 2, 0, 1, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
4RqDG4I4iAk_6,Fight,"[0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 2, 2]","[0.0, 1.7977311611175537, 1.3870019912719727, 1.900484561920166, 1.1643089056015015, 1.3437575101852417, 1.7184077501296997, 1.5848277807235718, 1.7147765159606934, 1.6575584411621094, 1.1968899965286255, 1.4167088270187378, 1.8850557804107666, 1.505789875984192, 1.847809076309204, 1.8259937763214111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
4RqDG4I4iAk_7,Fight,"[2, 1, 4, 1, 3, 1, 4, 2, 0, 3, 2, 3, 2, 3, 3, 5]","[0.0, 1.543434977531433, 1.5292785167694092, 1.310669183731079, 1.4985194206237793, 1.582459807395935, 1.5204520225524902, 1.6107760667800903, 1.384397029876709, 1.5923930406570435, 2.043189525604248, 1.6943742036819458, 1.1878389120101929, 1.5324230194091797, 1.304395318031311, 1.5441310405731201]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
4RqDG4I4iAk_8,Fight,"[1, 3, 5, 4, 4, 4, 5, 4, 5, 2, 0, 0, 4, 4, 3, 3]","[0.0, 1.480319857597351, 1.2226731777191162, 1.205047369003296, 1.5403008460998535, 1.334580898284912, 1.2846680879592896, 1.3291165828704834, 1.1141372919082642, 1.0316731929779053, 1.1505392789840698, 1.3438241481781006, 1.7060203552246094, 1.1553807258605957, 1.4182974100112915, 1.2465722560882568]","[0, 0, 3, 0, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
4yTlGiDoxBo_0,Fight,"[3, 7, 2, 3, 2, 4, 6, 1, 2, 2, 2, 2, 2, 4, 3, 0]","[0.0, 2.603186845779419, 2.9169633388519287, 3.3259167671203613, 2.4808571338653564, 3.1907947063446045, 2.837111711502075, 2.922172784805298, 4.451774597167969, 2.5391623973846436, 2.1847622394561768, 3.589892625808716, 5.849084377288818, 3.9873712062835693, 5.199761867523193, 5.229064464569092]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
4yTlGiDoxBo_1,Fight,"[2, 3, 3, 2, 4, 4, 4, 4, 1, 3, 1, 0, 2, 1, 3, 1]","[0.0, 3.150859832763672, 4.741070747375488, 4.634120941162109, 3.670238971710205, 2.790292739868164, 3.192107677459717, 3.3895957469940186, 3.37410044670105, 3.249037504196167, 2.812241792678833, 3.14994215965271, 3.3795461654663086, 3.372999906539917, 4.664310932159424, 4.705898284912109]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
4yTlGiDoxBo_2,Fight,"[1, 1, 2, 0, 2, 2, 3, 2, 4, 2, 1, 1, 3, 4, 3, 2]","[0.0, 3.8046133518218994, 2.3233888149261475, 3.291771650314331, 4.153051376342773, 3.522477149963379, 4.539224624633789, 3.6025588512420654, 3.798917770385742, 3.5924413204193115, 4.794022560119629, 5.6521453857421875, 4.694992542266846, 3.895881414413452, 3.5559585094451904, 3.992004156112671]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
4yTlGiDoxBo_3,Fight,"[1, 2, 3, 3, 3, 1, 1, 2, 3, 2, 2, 3, 3, 3, 7, 4]","[0.0, 4.361509799957275, 4.67664909362793, 3.762789726257324, 5.892425537109375, 5.889180660247803, 3.734239101409912, 3.753509044647217, 3.3461661338806152, 4.605238914489746, 2.9652132987976074, 3.3136234283447266, 4.227926731109619, 2.9519150257110596, 4.269513130187988, 4.763300895690918]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]"
4yTlGiDoxBo_4,Fight,"[2, 2, 1, 2, 3, 4, 5, 3, 3, 4, 4, 3, 2, 3, 2, 4]","[0.0, 2.778587579727173, 3.1409542560577393, 1.9854753017425537, 4.493984222412109, 3.4459638595581055, 3.7494325637817383, 3.771538257598877, 4.285885810852051, 3.2598910331726074, 2.726773262023926, 2.845682382583618, 2.4167752265930176, 3.803081512451172, 3.6975131034851074, 3.958199977874756]","[0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
4yTlGiDoxBo_5,Fight,"[2, 4, 6, 2, 4, 5, 6, 4, 5, 4, 4, 1, 1, 2, 3, 4]","[0.0, 4.0077338218688965, 5.953880786895752, 4.579833984375, 2.300891637802124, 3.6058695316314697, 2.6286919116973877, 3.381416082382202, 3.1908199787139893, 2.5336859226226807, 2.4551029205322266, 2.1484663486480713, 2.3826255798339844, 1.9266867637634277, 3.1480212211608887, 2.0026087760925293]","[0, 1, 3, 1, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
4yzwSsis_0,Fight,"[4, 6, 5, 5, 4, 4, 3, 4, 4, 2, 3, 4, 2, 4, 4, 5]","[0.0, 0.8179517388343811, 0.7016363143920898, 0.5063127279281616, 0.6804105639457703, 0.6100741624832153, 0.832056999206543, 0.02056831866502762, 0.008616444654762745, 0.7296847701072693, 1.1632167100906372, 1.187596321105957, 1.0567171573638916, 0.6046560406684875, 0.5863041281700134, 0.7319250702857971]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
5QqDgtwEQsI_0,Fight,"[3, 4, 5, 3, 3, 6, 5, 7, 6, 6, 5, 5, 3, 5, 5, 7]","[0.0, 1.1741671562194824, 0.6544129252433777, 1.1890331506729126, 1.5580792427062988, 1.7033799886703491, 1.220314860343933, 1.1915462017059326, 1.0788108110427856, 1.4457881450653076, 1.497941255569458, 1.2909272909164429, 1.374634027481079, 0.9189909100532532, 0.9513356685638428, 0.7250244617462158]","[0, 1, 1, 0, 1, 1, 1, 2, 2, 2, 1, 1, 0, 1, 1, 2]"
6Dej3-k3MRE_0,Fight,"[13, 13, 7, 11, 10, 8, 8, 8, 10, 8, 8, 8, 5, 5, 6, 5]","[0.0, 2.084690570831299, 2.1848437786102295, 2.161038398742676, 2.1623902320861816, 2.2302908897399902, 1.7816557884216309, 2.1797542572021484, 2.775298833847046, 2.4296810626983643, 2.8249523639678955, 3.6393795013427734, 4.172053813934326, 4.518844127655029, 3.6017167568206787, 3.772411346435547]","[7, 5, 1, 1, 4, 2, 2, 1, 3, 0, 1, 1, 0, 2, 0, 0]"
6Dej3-k3MRE_1,Fight,"[9, 11, 9, 11, 8, 6, 5, 6, 9, 6, 7, 5, 11, 11, 8, 10]","[0.0, 3.2399871349334717, 3.644341468811035, 3.416444778442383, 3.335498332977295, 3.4672224521636963, 3.897268295288086, 3.3117146492004395, 2.9919350147247314, 3.0847675800323486, 2.842830181121826, 3.0169758796691895, 2.9724090099334717, 2.9683995246887207, 3.4644253253936768, 3.575664520263672]","[0, 4, 4, 5, 2, 0, 0, 0, 2, 1, 2, 1, 3, 2, 1, 1]"
6Dej3-k3MRE_2,Fight,"[8, 9, 7, 9, 6, 5, 7, 5, 3, 4, 4, 7, 4, 4, 5, 5]","[0.0, 2.7999794483184814, 2.154484987258911, 2.20379638671875, 2.0087828636169434, 1.502388596534729, 1.475903034210205, 1.7390162944793701, 1.8918776512145996, 1.4910376071929932, 1.8940380811691284, 1.4294143915176392, 1.233957052230835, 1.4192355871200562, 1.2795101404190063, 0.0656542256474495]","[0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
6Dej3-k3MRE_3,Fight,"[5, 5, 7, 4, 5, 5, 6, 3, 3, 6, 5, 7, 5, 5, 3, 4]","[0.0, 2.81976580619812, 2.9380295276641846, 3.192986488342285, 2.957641124725342, 2.796783924102783, 3.082730531692505, 2.501951217651367, 2.460406541824341, 2.536574602127075, 2.6626319885253906, 2.1361145973205566, 2.063171148300171, 2.03403377532959, 1.939011812210083, 2.0463926792144775]","[0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
6Dej3-k3MRE_4,Fight,"[5, 4, 4, 4, 5, 6, 6, 5, 3, 6, 1, 2, 4, 3, 5, 4]","[0.0, 2.2281746864318848, 1.7351254224777222, 1.449019193649292, 1.5780516862869263, 1.884722352027893, 1.791181206703186, 2.0837793350219727, 1.7972054481506348, 1.4856916666030884, 1.3748306035995483, 1.8261334896087646, 1.413123369216919, 2.1463184356689453, 2.4217634201049805, 2.342130184173584]","[0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0]"
6Dej3-k3MRE_5,Fight,"[6, 5, 5, 6, 5, 2, 2, 5, 7, 2, 3, 1, 3, 5, 3, 4]","[0.0, 2.3029346466064453, 2.9706099033355713, 2.5088391304016113, 2.8834571838378906, 2.348339319229126, 2.6372528076171875, 2.3587281703948975, 2.434536933898926, 2.5540547370910645, 2.7954447269439697, 2.1557013988494873, 3.0178287029266357, 2.0546305179595947, 2.6449718475341797, 2.3147270679473877]","[2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]"
6mrIIcAQ2fI_0,Fight,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 0]","[0.0, 0.5723332166671753, 0.7781504392623901, 0.788120687007904, 0.9809429049491882, 1.1141806840896606, 0.7899463176727295, 1.6220732927322388, 1.5032916069030762, 1.4915833473205566, 2.5362281799316406, 1.6054449081420898, 1.4001911878585815, 1.3675518035888672, 1.1303675174713135, 1.731401801109314]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6mrIIcAQ2fI_2,Fight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.16394956409931183, 0.29429444670677185, 0.24118424952030182, 0.6164888739585876, 0.5325811505317688, 0.360399067401886, 0.46524760127067566, 0.3921387493610382, 0.4068794548511505, 0.5258800387382507, 0.6085560321807861, 0.31219473481178284, 0.4427950382232666, 0.3684552013874054, 0.33712074160575867]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6mrIIcAQ2fI_3,Fight,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.36298608779907227, 0.32603877782821655, 0.37938192486763, 0.5484640002250671, 0.7413309216499329, 0.5429366827011108, 0.41095367074012756, 0.41657549142837524, 0.6091726422309875, 0.4137376844882965, 0.3574562668800354, 0.2042202204465866, 0.27600282430648804, 0.4705832302570343, 0.4715254604816437]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6TDF_12,Fight,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 1, 1, 1, 1, 0]","[0.0, 0.2104000449180603, 0.24878011643886566, 0.3110652565956116, 0.2235398143529892, 0.336557000875473, 0.7997015118598938, 1.1817413568496704, 1.018617033958435, 1.248445987701416, 1.9173915386199951, 2.152709484100342, 3.5428214073181152, 2.0072789192199707, 2.5838332176208496, 1.916296362876892]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6TDF_13,Fight,"[2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0.0, 3.1204442977905273, 2.40872859954834, 2.550920248031616, 4.413866996765137, 2.398223876953125, 2.472811698913574, 1.3933837413787842, 1.373849868774414, 1.211046814918518, 1.2153323888778687, 2.704232692718506, 1.470714807510376, 0.8257502913475037, 1.120315432548523, 1.2361489534378052]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6TDF_14,Fight,"[0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 1, 0, 0]","[0.0, 1.5164687633514404, 1.9595739841461182, 1.511138916015625, 1.4854638576507568, 1.9031054973602295, 1.1523727178573608, 1.0400886535644531, 1.924520492553711, 2.854950428009033, 2.448819637298584, 1.8548036813735962, 1.32759690284729, 2.4719736576080322, 1.6785799264907837, 1.5547298192977905]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6TDF_15,Fight,"[1, 1, 1, 3, 1, 1, 3, 2, 3, 1, 0, 0, 0, 1, 3, 1]","[0.0, 2.2140350341796875, 2.932097911834717, 2.4065041542053223, 2.114011287689209, 3.70249080657959, 3.473088264465332, 3.142047882080078, 1.7797214984893799, 1.4223957061767578, 2.543651580810547, 1.799160361289978, 3.290674924850464, 3.2894763946533203, 2.9272992610931396, 3.692063331604004]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6TDF_27,Fight,"[1, 7, 5, 6, 7, 4, 2, 0, 4, 1, 3, 0, 1, 3, 2, 1]","[0.0, 2.5364506244659424, 2.893515110015869, 1.5883804559707642, 1.752745509147644, 2.617567777633667, 0.815068244934082, 1.2067899703979492, 0.3354833722114563, 0.3167087435722351, 0.22062212228775024, 0.43431174755096436, 0.8635584712028503, 0.9135655164718628, 1.4333971738815308, 1.1983733177185059]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7LnoFKSl2rs_0,Fight,"[3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[0.0, 0.7291123270988464, 0.7019369602203369, 0.5069237947463989, 0.5262783169746399, 0.43499720096588135, 0.5310659408569336, 0.6163544058799744, 0.7136514782905579, 0.586600124835968, 0.5654042959213257, 0.6273742914199829, 0.5459515452384949, 0.7385652661323547, 0.6090113520622253, 0.5122112035751343]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
7qtRgyFsk3s_0,Fight,"[1, 1, 1, 3, 3, 2, 1, 2, 2, 2, 2, 2, 3, 3, 4, 5]","[0.0, 0.18974563479423523, 0.12737789750099182, 0.15720906853675842, 0.23539574444293976, 0.18941077589988708, 0.2168971449136734, 0.18883748352527618, 0.261391282081604, 0.2611228823661804, 0.32925960421562195, 0.3176707923412323, 0.3961658477783203, 0.6548588275909424, 0.3971800208091736, 0.5571150183677673]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
7qtRgyFsk3s_1,Fight,"[2, 3, 2, 1, 1, 1, 2, 2, 2, 3, 1, 1, 4, 4, 3, 4]","[0.0, 0.7189326882362366, 0.833617091178894, 0.5403081178665161, 0.46518346667289734, 0.4918407201766968, 0.6290907263755798, 0.2704966962337494, 0.3809392750263214, 0.19302967190742493, 0.2810574769973755, 0.5509405136108398, 0.5212813019752502, 0.9068759679794312, 0.8735730051994324, 0.5872985124588013]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
7R1m3V8C30g_0,Fight,"[10, 12, 9, 10, 10, 10, 10, 9, 9, 8, 9, 11, 10, 11, 7, 8]","[0.0, 1.8590840101242065, 1.0825841426849365, 1.715856671333313, 1.9261714220046997, 1.628438949584961, 2.2895700931549072, 1.9432352781295776, 3.272156000137329, 3.561307191848755, 3.094637155532837, 2.0693130493164062, 2.7472198009490967, 2.0712170600891113, 1.9728869199752808, 2.7095947265625]","[4, 7, 1, 2, 1, 1, 3, 2, 6, 2, 1, 2, 4, 7, 1, 1]"
7R1m3V8C30g_1,Fight,"[10, 10, 10, 11, 9, 9, 8, 7, 8, 7, 10, 8, 8, 10, 8, 9]","[0.0, 2.3469693660736084, 2.7246880531311035, 2.527414560317993, 3.372102975845337, 3.5928843021392822, 2.5584957599639893, 2.5967609882354736, 2.7904365062713623, 2.165126085281372, 1.9944136142730713, 2.696138620376587, 2.18605637550354, 2.1128692626953125, 2.3945627212524414, 1.8964941501617432]","[2, 5, 3, 4, 2, 1, 1, 0, 2, 1, 3, 3, 0, 5, 1, 3]"
7R1m3V8C30g_2,Fight,"[8, 9, 5, 8, 9, 9, 10, 6, 10, 10, 8, 9, 7, 8, 7, 8]","[0.0, 2.4847395420074463, 3.013259172439575, 3.297800302505493, 3.6833903789520264, 2.1981475353240967, 3.0373165607452393, 4.13518762588501, 2.977694272994995, 3.766101598739624, 2.920851945877075, 2.6850216388702393, 2.190016031265259, 2.7632744312286377, 3.4870686531066895, 4.146788597106934]","[2, 3, 1, 2, 3, 3, 6, 2, 3, 4, 1, 3, 1, 1, 0, 1]"
